gmap_id,name,latitude,longitude,category,avg_rating,num_of_reviews,price,hours
0x80855beb52e754fd:0x69aad41d4011dc2c,Steeltown Coffee & Tea,38.030401,-121.88393699999999,"['Espresso bar', 'Coffee shop']",4.6,295,$,"[['Thursday', '7AM–4PM'], ['Friday', '7AM–4PM'], ['Saturday', '8AM–2PM'], ['Sunday', '8AM–2PM'], ['Monday', '7AM–4PM'], ['Tuesday', '7AM–4PM'], ['Wednesday', '7AM–4PM']]"
0x80900bf845ffd8d9:0x8378cc54af9037ce,McDonald's,38.0215525,-121.3446137,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.3,898,$,"[['Thursday', '7AM–11PM'], ['Friday', '7AM–11PM'], ['Saturday', '7AM–11PM'], ['Sunday', '7AM–10PM'], ['Monday', '7AM–11PM'], ['Tuesday', '7AM–11PM'], ['Wednesday', '7AM–11PM']]"
0x80855b9463e9b543:0xd1dc6eab20b11606,New Mecca Cafe,38.0333001,-121.8835067,"['Mexican restaurant', 'Cafe']",4.4,1389,$$,"[['Thursday', '10AM–10PM'], ['Friday', '10AM–10PM'], ['Saturday', '10AM–10PM'], ['Sunday', '10AM–10PM'], ['Monday', '10AM–10PM'], ['Tuesday', '10AM–10PM'], ['Wednesday', 'Closed']]"
0x80855959002b35b3:0xcfb1da3d4cdafdf7,McDonald's,38.0079924,-121.8873606,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.6,572,$,"[['Thursday', '5AM–12:30AM'], ['Friday', '5AM–1:30AM'], ['Saturday', '5AM–1:30AM'], ['Sunday', '5AM–12:30AM'], ['Monday', '5AM–12:30AM'], ['Tuesday', '5AM–12:30AM'], ['Wednesday', '5AM–12:30AM']]"
0x808ff93949fdfe99:0x957dbe0e79f3f4fb,McDonald's,37.9258003,-121.7363805,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,548,$,"[['Thursday', '5AM–12AM'], ['Friday', '5AM–12:30AM'], ['Saturday', '5AM–12:30AM'], ['Sunday', '5AM–12AM'], ['Monday', '5AM–12AM'], ['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM']]"
0x808de439019ed89b:0xd3803836b1d5aee2,McDonald's,36.5996926,-121.8880662,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,1845,$,"[['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours']]"
0x80dcb2add4bbb559:0xfca128038b73e6f2,McDonald's,34.0721813,-117.3697885,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.5,1669,$,"[['Thursday', '5AM–2AM'], ['Friday', '5AM–2AM'], ['Saturday', '5AM–2AM'], ['Sunday', '5AM–2AM'], ['Monday', '5AM–2AM'], ['Tuesday', '5AM–2AM'], ['Wednesday', '5AM–2AM']]"
0x80dcadb3bf35ef93:0xa5ff75ec36f04c1d,McDonald's,34.0334967,-117.3190068,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,932,$,"[['Thursday', '5AM–11PM'], ['Friday', '5AM–11PM'], ['Saturday', '5AM–11PM'], ['Sunday', '5AM–11PM'], ['Monday', '5AM–11PM'], ['Tuesday', '5AM–11PM'], ['Wednesday', '5AM–11PM']]"
0x80c28752a687b72b:0xf165a9863ce1974b,Starbucks,34.42362,-118.57927,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,338,$$,"[['Thursday', '4:30AM–9PM'], ['Friday', '4:30AM–9PM'], ['Saturday', '5:30AM–9PM'], ['Sunday', '5:30AM–9PM'], ['Monday', '4:30AM–9PM'], ['Tuesday', '4:30AM–9PM'], ['Wednesday', '4:30AM–9PM']]"
0x80c29e9fd0e82131:0xab444f987ea780be,McDonald's,34.183338,-118.604401,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.8,776,$,"[['Thursday', '5:30AM–12AM'], ['Friday', '5:30AM–1AM'], ['Saturday', '5:30AM–1AM'], ['Sunday', '6AM–12AM'], ['Monday', '5:30AM–12AM'], ['Tuesday', '5:30AM–12AM'], ['Wednesday', '5:30AM–12AM']]"
0x80e826ac00580d03:0x8315197fea67e6b6,McDonald's,34.147187699999996,-118.7601806,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.9,1475,$,"[['Thursday', '5AM–2AM'], ['Friday', '5AM–12AM'], ['Saturday', 'Open 24 hours'], ['Sunday', '4AM–2AM'], ['Monday', '5AM–2AM'], ['Tuesday', '5AM–2AM'], ['Wednesday', '5AM–2AM']]"
0x80e83abb40364057:0xb7a1b8ff519f97e6,Panera Bread,34.1831408,-118.8769799,"['Cafe', 'Bakery', 'Breakfast restaurant', 'Caterer', 'Coffee shop', 'Delivery service', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",4.1,185,$$,"[['Thursday', '7AM–8PM'], ['Friday', '7AM–8PM'], ['Saturday', '7AM–8PM'], ['Sunday', '7AM–8PM'], ['Monday', '7AM–8PM'], ['Tuesday', '7AM–8PM'], ['Wednesday', '7AM–8PM']]"
0x80e8309dbc2a82e3:0x7c1f7e41e4def115,Starbucks,34.183597,-118.921691,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.4,148,$$,
0x80e84c28ac66d605:0x61a9165b0c78cbc4,Starbucks,34.240643,-119.17896999999999,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.3,258,$$,"[['Thursday', '5AM–9PM'], ['Friday', '5AM–9PM'], ['Saturday', '6AM–9PM'], ['Sunday', '6AM–9PM'], ['Monday', '5AM–9PM'], ['Tuesday', '5AM–9PM'], ['Wednesday', '5AM–9PM']]"
0x80e824ee1157f7d3:0x895f5ddd23dc41f0,Starbucks,34.151709,-118.825485,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.4,113,$$,"[['Thursday', '5AM–8PM'], ['Friday', '5AM–8PM'], ['Saturday', '5AM–8PM'], ['Sunday', '5AM–8PM'], ['Monday', '5AM–8PM'], ['Tuesday', '5AM–8PM'], ['Wednesday', '5AM–8PM']]"
0x80c2bb487c94f3bf:0xcf9da3cd19617828,Starbucks,34.03274,-118.47531,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.0,264,$$,"[['Thursday', '5AM–7PM'], ['Friday', '5AM–7PM'], ['Saturday', '6AM–6PM'], ['Sunday', '6AM–6PM'], ['Monday', '5AM–7PM'], ['Tuesday', '5AM–7PM'], ['Wednesday', '5AM–7PM']]"
0x80c2cf13d4588dad:0xbf5b7d8815d932d0,McDonald's,34.0185263,-118.1742034,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,1945,$,"[['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours']]"
0x80e820c71a80784b:0xe24965b370f8c77f,McDonald's,34.144303,-118.69861449999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.8,947,$,"[['Thursday', '5AM–11PM'], ['Friday', '5AM–1AM'], ['Saturday', '5AM–1AM'], ['Sunday', '5AM–11PM'], ['Monday', '5AM–11PM'], ['Tuesday', '5AM–11PM'], ['Wednesday', '5AM–11PM']]"
0x80c2ce438b470c15:0x6eeba86af48ad8c6,The Coffee Bean & Tea Leaf,33.995162199999996,-118.1426439,"['Coffee shop', 'Tea house']",4.4,348,$,"[['Thursday', '5AM–10:30PM'], ['Friday', '5AM–10:30PM'], ['Saturday', '6AM–10:30PM'], ['Sunday', '6AM–10:30PM'], ['Monday', '5AM–10:30PM'], ['Tuesday', '5AM–10:30PM'], ['Wednesday', '5AM–10:30PM']]"
0x80dd2d6f35734e91:0xad1718b16298aaa7,Off Street Cafe,33.8722776,-118.0990441,"['Cafe', 'American restaurant', 'Restaurant']",4.5,1307,$$,"[['Thursday', '7AM–1PM'], ['Friday', '7AM–1PM'], ['Saturday', '7AM–1PM'], ['Sunday', '7AM–1PM'], ['Monday', '7AM–1PM'], ['Tuesday', '7AM–1PM'], ['Wednesday', '7AM–1PM']]"
0x80dd32b29620e347:0x4236a46bfcda26ec,Loaded Cafe Restaurants Bellflower,33.8909915,-118.1251437,"['Breakfast restaurant', 'Cafe', 'Family restaurant']",4.1,698,$$,"[['Thursday', '7AM–3PM'], ['Friday', '7AM–3PM'], ['Saturday', '7AM–3PM'], ['Sunday', '7AM–3PM'], ['Monday', '7AM–3PM'], ['Tuesday', '7AM–3PM'], ['Wednesday', '7AM–3PM']]"
0x80c2c5a54f0cac2f:0xfd4abfe98a8bb344,McDonald's,34.0875273,-118.14910139999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,546,$,"[['Thursday', '6AM–11PM'], ['Friday', '6AM–11PM'], ['Saturday', '6AM–11PM'], ['Sunday', '6AM–11PM'], ['Monday', '6AM–11PM'], ['Tuesday', '6AM–11PM'], ['Wednesday', '6AM–11PM']]"
0x80c2d1fbd0af62ff:0xf0b623ccc989335a,McDonald's,33.9849246,-118.1051342,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,195,$,"[['Thursday', '6AM–12AM'], ['Friday', '6AM–12AM'], ['Saturday', '6AM–12AM'], ['Sunday', '6AM–12AM'], ['Monday', '6AM–12AM'], ['Tuesday', '6AM–12AM'], ['Wednesday', '6AM–12AM']]"
0x80c2c44da784ad79:0xdd44404a8e44af67,El Aguila Bakery,34.0881428,-118.17276749999999,"['Bakery', 'Coffee', 'Tamale shop']",4.3,375,$,"[['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '6AM–8PM'], ['Sunday', '6AM–8PM'], ['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM']]"
0x80d954ade6872edb:0x16298fc1f364e771,Solunto Restaurant & Bakery,32.722536,-117.16799599999999,"['Italian restaurant', 'Bakery', 'Breakfast restaurant', 'Coffee shop', 'Pastry shop', 'Pizza restaurant']",4.5,968,$$,"[['Thursday', '12–9:30PM'], ['Friday', '12–10:30PM'], ['Saturday', '12–10:30PM'], ['Sunday', '12–9:30PM'], ['Monday', '12–9:30PM'], ['Tuesday', '12–9:30PM'], ['Wednesday', '12–9:30PM']]"
0x80c2d4dafb981905:0x22fea0c8a50e0df8,The Original Pancake House - Whittier,33.940221,-117.981051,"['Breakfast restaurant', 'American restaurant', 'Coffee shop', 'Diner', 'Family restaurant', 'Juice shop', 'Pancake restaurant', 'Restaurant']",4.6,1178,$$,"[['Thursday', '6AM–2PM'], ['Friday', '6AM–2PM'], ['Saturday', '6AM–2PM'], ['Sunday', '6AM–2PM'], ['Monday', '6AM–2PM'], ['Tuesday', '6AM–2PM'], ['Wednesday', '6AM–2PM']]"
0x80dd2b516216b8cd:0xe593145c1ee15c52,Pho 45 - La Mirada,33.915233199999996,-118.0108602,"['Vietnamese restaurant', 'Coffee shop', 'Dessert shop', 'Sandwich shop', 'Tea house']",4.6,455,$,"[['Thursday', '10AM–10PM'], ['Friday', '10AM–10PM'], ['Saturday', '10AM–10PM'], ['Sunday', '10AM–10PM'], ['Monday', '10AM–10PM'], ['Tuesday', '10AM–10PM'], ['Wednesday', '10AM–10PM']]"
0x80db4e4d2a933a89:0xa9c278705ef4c944,Apple Annie's Bakery & Restaurant,34.0514412,-116.95282739999999,"['Family restaurant', 'Bakery', 'Coffee shop', 'Pie shop', 'Restaurant']",4.3,1437,$$,"[['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM'], ['Saturday', '8AM–7PM'], ['Sunday', '8AM–7PM'], ['Monday', '9AM–6PM'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM']]"
0x80c2ce86a11b261d:0x726178a22c9b4df5,Dunkin',33.970743299999995,-118.16475439999999,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']",4.2,433,$,"[['Thursday', '5AM–8:30PM'], ['Friday', '5AM–9:30PM'], ['Saturday', '6AM–9:30PM'], ['Sunday', '6AM–9:30PM'], ['Monday', '5AM–8:30PM'], ['Tuesday', '5AM–8:30PM'], ['Wednesday', '5AM–8:30PM']]"
0x80c2c371109a4bb9:0x8361a3ecea68b1ab,Cafe 86,34.1454008,-118.15127869999999,['Cafe'],4.5,174,$,"[['Thursday', '10AM–8PM'], ['Friday', '10AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–7PM'], ['Monday', '10AM–8PM'], ['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM']]"
0x80db4e4ce9eb3589:0xf87be4290cace8bb,Law's Oak Glen Coffee Shop,34.053074699999996,-116.9540351,['Coffee shop'],4.3,208,$$,"[['Thursday', '9AM–5PM'], ['Friday', '8AM–6PM'], ['Saturday', '8AM–6PM'], ['Sunday', '8AM–5PM'], ['Monday', '9AM–5PM'], ['Tuesday', '9AM–5PM'], ['Wednesday', '9AM–5PM']]"
0x80c2cc33945a4e09:0xb8f30a165b6f40ba,85°C Bakery Cafe - South Gate,33.9505765,-118.16369399999999,"['Bakery', 'Cafe', 'Coffee shop', 'Dessert shop', 'Restaurant']",4.5,998,$,"[['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '8AM–8PM'], ['Sunday', '8AM–8PM'], ['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM']]"
0x80c2cd996fda0f6d:0x18ccb9665eb663d1,Mimi's Cafe,33.938656,-118.129814,"['Bistro', 'Bakery', 'Bar', 'Breakfast restaurant', 'Brunch restaurant', 'Cafe', 'Caterer', 'French restaurant', 'Takeout Restaurant', 'Wine bar']",4.2,1208,$$,"[['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '8AM–8PM'], ['Sunday', '8AM–8PM'], ['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM']]"
0x80c2cf0d1254ac21:0xbd39375655bd5f67,Boulevard Cafe,34.0230721,-118.1691931,['Cafe'],4.6,155,$$,"[['Thursday', '7AM–5PM'], ['Friday', '7AM–5PM'], ['Saturday', '7AM–5PM'], ['Sunday', '7AM–5PM'], ['Monday', '7AM–5PM'], ['Tuesday', 'Closed'], ['Wednesday', '7AM–5PM']]"
0x80c2c5924afc2d53:0x4b3cb95f3700d4a,La Terraza Cafe,34.055912,-118.1782633,['Coffee shop'],4.5,173,,"[['Thursday', '8AM–2PM'], ['Friday', '8AM–2PM'], ['Saturday', '8AM–2PM'], ['Sunday', '8AM–2PM'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '8AM–2PM']]"
0x80c2cfafd9aaa7d3:0xfffb3297cfefa20f,La Monarca Bakery & Cafe,34.018231799999995,-118.14775949999999,"['Bakery', 'Caterer', 'Coffee shop', 'Dessert restaurant', 'Espresso bar']",4.4,497,$$,"[['Thursday', '6AM–9PM'], ['Friday', '6AM–9PM'], ['Saturday', '6AM–9PM'], ['Sunday', '6AM–9PM'], ['Monday', '6AM–9PM'], ['Tuesday', '6AM–9PM'], ['Wednesday', '6AM–9PM']]"
0x80c2cefdafe2351f:0x9688b8f8d1a05568,Starbucks,34.00308,-118.167099,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,613,$$,"[['Thursday', '4AM–10PM'], ['Friday', '4AM–10PM'], ['Saturday', '5AM–10PM'], ['Sunday', '5AM–10PM'], ['Monday', '4AM–10PM'], ['Tuesday', '4AM–10PM'], ['Wednesday', '4AM–10PM']]"
0x80deaccc3d1a2d87:0x47ce05461cb8d887,Bruegger's Bagels,32.6833403,-117.1784919,"['Bagel shop', 'Breakfast restaurant', 'Cafe', 'Caterer', 'Coffee shop', 'Sandwich shop']",4.4,271,$,"[['Thursday', '5:30AM–3PM'], ['Friday', '5:30AM–3PM'], ['Saturday', '6AM–3PM'], ['Sunday', '6AM–3PM'], ['Monday', '5:30AM–3PM'], ['Tuesday', '5:30AM–3PM'], ['Wednesday', '5:30AM–3PM']]"
0x80dd216a74ebc6f9:0xc58fd693fe97f2d,Philz Coffee,33.6556309,-117.99878849999999,['Coffee shop'],4.5,654,$$,"[['Thursday', '6AM–8PM'], ['Friday', '6AM–8PM'], ['Saturday', '6AM–8PM'], ['Sunday', '6AM–8PM'], ['Monday', '6AM–8PM'], ['Tuesday', '6AM–8PM'], ['Wednesday', '6AM–8PM']]"
0x80c2955070d81edd:0xf14fdd3e13c8084a,Starbucks,34.182519,-118.310729,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.3,593,$$,"[['Thursday', '5AM–9PM'], ['Friday', '5AM–9PM'], ['Saturday', '6AM–9PM'], ['Sunday', '6AM–9PM'], ['Monday', '5AM–9PM'], ['Tuesday', '5AM–9PM'], ['Wednesday', '5AM–9PM']]"
0x80dd31a5cd148749:0x731960f1bffede3e,Xscape Hookah Lounge and Cafe,33.775,-118.1522222,"['Hookah bar', 'Coffee shop', 'Tobacco shop']",4.5,158,,"[['Thursday', '3PM–2AM'], ['Friday', '3PM–3AM'], ['Saturday', '3PM–3AM'], ['Sunday', '3PM–2AM'], ['Monday', '3PM–2AM'], ['Tuesday', '3PM–2AM'], ['Wednesday', '3PM–2AM']]"
0x80c2cd7ddf444e2b:0xbc4d0e7294151d41,McDonald's,33.9310173,-118.11398299999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,923,$,"[['Thursday', '5AM–12AM'], ['Friday', '5AM–2AM'], ['Saturday', '5AM–2AM'], ['Sunday', '5AM–12AM'], ['Monday', '5AM–12AM'], ['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM']]"
0x80dcdf87ffeb82a3:0x6696f50150a01b1b,McDonald's,33.643177,-117.9247925,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.9,568,$,"[['Thursday', '5AM–11PM'], ['Friday', '5AM–12AM'], ['Saturday', '5AM–12AM'], ['Sunday', '6AM–11PM'], ['Monday', '5AM–11PM'], ['Tuesday', '5AM–11PM'], ['Wednesday', '5AM–11PM']]"
0x80dcd9c890df1005:0x98d8ced0de4bdc4b,Corner Bakery,33.77406,-117.86706,"['Sandwich shop', 'American restaurant', 'Bakery', 'Bistro', 'Breakfast restaurant', 'Brunch restaurant', 'Coffee shop', 'Dessert restaurant', 'Salad shop']",4.2,585,$,"[['Thursday', '7:30AM–8:30PM'], ['Friday', '7:30AM–8:30PM'], ['Saturday', '7:30AM–8:30PM'], ['Sunday', '7:30AM–8:30PM'], ['Monday', '7:30AM–8:30PM'], ['Tuesday', '7:30AM–8:30PM'], ['Wednesday', '7:30AM–8:30PM']]"
0x80dcd74224d15db3:0x3beba48b942dd542,McDonald's,33.809562,-117.85211299999999,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,637,$,"[['Thursday', '5AM–10PM'], ['Friday', '5AM–10PM'], ['Saturday', '5AM–10PM'], ['Sunday', '5AM–10PM'], ['Monday', '5AM–10PM'], ['Tuesday', '5AM–10PM'], ['Wednesday', '5AM–10PM']]"
0x80c2cd9775e2a5d1:0xea930a5704632470,3rd Street Coffee,33.9426049,-118.1328801,"['Coffee shop', 'Breakfast restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Restaurant', 'Sandwich shop']",4.6,254,$,"[['Thursday', '7AM–8PM'], ['Friday', '7AM–8PM'], ['Saturday', '7AM–8PM'], ['Sunday', '7AM–8PM'], ['Monday', '7AM–8PM'], ['Tuesday', '7AM–8PM'], ['Wednesday', '7AM–8PM']]"
0x80dcd5d2534b158d:0x9beae26e7433c350,The Coffee Bean & Tea Leaf,33.8778591,-117.8814503,"['Coffee shop', 'Cafe', 'Tea house']",4.5,193,$,"[['Thursday', '6:30AM–3PM'], ['Friday', '6:30AM–3PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '6:30AM–3PM'], ['Tuesday', '6:30AM–3PM'], ['Wednesday', '6:30AM–3PM']]"
0x80dd29ee9893eb31:0x794d26f064f2dd70,Starbucks,33.841060999999996,-117.942054,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.2,348,$$,"[['Thursday', '5:30AM–9PM'], ['Friday', '5:30AM–9:30PM'], ['Saturday', '5:30AM–9:30PM'], ['Sunday', '7:30AM–8:30PM'], ['Monday', '5:30AM–9PM'], ['Tuesday', '5:30AM–9PM'], ['Wednesday', '5:30AM–9PM']]"
0x80dd29b06b59b731:0x797c516728a6f3b3,El Mahroosa Restaurant & Cafe,33.819218899999996,-117.95852959999999,"['Mediterranean restaurant', 'Cafe', 'Egyptian restaurant', 'Hookah bar', 'Lebanese restaurant', 'Lounge', 'Middle Eastern restaurant']",4.1,558,$$,"[['Thursday', '11AM–3AM'], ['Friday', '11AM–3AM'], ['Saturday', '11AM–3AM'], ['Sunday', '11AM–3AM'], ['Monday', '11AM–3AM'], ['Tuesday', '11AM–3AM'], ['Wednesday', '11AM–3AM']]"
0x80c2c920ed16b531:0x91cbecd9e45e4602,McDonald's,33.9890188,-118.2257384,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,1137,$,"[['Thursday', '4AM–12AM'], ['Friday', '4AM–12AM'], ['Saturday', '4AM–12AM'], ['Sunday', '4AM–12AM'], ['Monday', '4AM–12AM'], ['Tuesday', '4AM–12AM'], ['Wednesday', '4AM–12AM']]"
0x80dd29891d04b5e9:0x9bda842d95f5c9f8,7 Leaves Cafe Anaheim,33.8180803,-117.9691637,['Cafe'],4.4,228,$,"[['Thursday', '7AM–10PM'], ['Friday', '8AM–11PM'], ['Saturday', '8AM–11PM'], ['Sunday', '8AM–10PM'], ['Monday', '7AM–10PM'], ['Tuesday', '7AM–10PM'], ['Wednesday', '7AM–10PM']]"
0x80dcc8e93474d6dd:0x574f145c6a074688,McDonald's,33.8799378,-117.6145126,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.6,883,$,"[['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours']]"
0x80c3331e6b1cc6cb:0xd033ebfbbe908182,McDonald's,34.0238797,-117.6889255,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.8,1734,$,"[['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours']]"
0x80dcd9d5dd2d9123:0xb6e61461c2d56411,McDonald's,33.788280799999995,-117.8729381,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.8,1263,$,"[['Thursday', '5AM–12AM'], ['Friday', '5AM–12AM'], ['Saturday', '5AM–12AM'], ['Sunday', '5AM–12AM'], ['Monday', '5AM–12AM'], ['Tuesday', '5AM–12AM'], ['Wednesday', '5AM–12AM']]"
0x80c2cd3c689b3661:0xc055dcb45b94ad9e,McDonald's,33.9041663,-118.1436239,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.6,1362,$,"[['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours']]"
0x80dcd7f8407724e7:0x63ca3096569fdb37,McDonald's,33.780929,-117.914419,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,1498,$,"[['Thursday', '5:30AM–11:30PM'], ['Friday', '5:30AM–11:30PM'], ['Saturday', '5:30AM–11:30PM'], ['Sunday', '5:30AM–11:30PM'], ['Monday', '5:30AM–11:30PM'], ['Tuesday', '5:30AM–11:30PM'], ['Wednesday', '5:30AM–11:30PM']]"
0x80dcd467bc783145:0xb8ff88a9f4623aef,Starbucks,33.909645999999995,-117.852825,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",4.3,438,$$,"[['Thursday', '4:30AM–9:30PM'], ['Friday', '4:30AM–9:30PM'], ['Saturday', '5AM–9:30PM'], ['Sunday', '5AM–9:30PM'], ['Monday', '4:30AM–9:30PM'], ['Tuesday', '4:30AM–9:30PM'], ['Wednesday', '4:30AM–9:30PM']]"
0x80dcd50ed619006d:0xb40b50e8e3f18304,McDonald's,33.913958,-117.892674,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.8,1018,$,"[['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours']]"
0x80dd295b0fc5037d:0xb1fed67a378f5ac7,McDonald's,33.831595,-118.0027288,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",3.7,1857,$,"[['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours']]"
